concept_id,concept_code,privacy_rule,vocabulary_id,date_added
44830432,775.3,perinatal.csv,icd9cm,2024-03-25
44826966,777,perinatal.csv,icd9cm,2024-03-25
44826968,779.32,perinatal.csv,icd9cm,2024-03-25
44829281,765.1,perinatal.csv,icd9cm,2024-03-25
44824593,767.2,perinatal.csv,icd9cm,2024-03-25
44830430,774.31,perinatal.csv,icd9cm,2024-03-25
44831577,774.2,perinatal.csv,icd9cm,2024-03-25
44835080,779.9,perinatal.csv,icd9cm,2024-03-25
44821221,764.2,perinatal.csv,icd9cm,2024-03-25
44825777,764.14,perinatal.csv,icd9cm,2024-03-25
44825783,766.22,perinatal.csv,icd9cm,2024-03-25
44824591,765.29,perinatal.csv,icd9cm,2024-03-25
44824596,770.83,perinatal.csv,icd9cm,2024-03-25
44828130,764,perinatal.csv,icd9cm,2024-03-25
44825790,774.39,perinatal.csv,icd9cm,2024-03-25
44831580,778,perinatal.csv,icd9cm,2024-03-25
44828136,765.16,perinatal.csv,icd9cm,2024-03-25
44830428,771.8,perinatal.csv,icd9cm,2024-03-25
44836273,765.04,perinatal.csv,icd9cm,2024-03-25
44837417,765.15,perinatal.csv,icd9cm,2024-03-25
44825793,776.8,perinatal.csv,icd9cm,2024-03-25
44823426,764.19,perinatal.csv,icd9cm,2024-03-25
44822273,764.11,perinatal.csv,icd9cm,2024-03-25
44835077,775.8,perinatal.csv,icd9cm,2024-03-25
44823427,764.95,perinatal.csv,icd9cm,2024-03-25
44831572,768.7,perinatal.csv,icd9cm,2024-03-25
44825788,771.3,perinatal.csv,icd9cm,2024-03-25
44824590,765.26,perinatal.csv,icd9cm,2024-03-25
44824605,774.1,perinatal.csv,icd9cm,2024-03-25
44824613,777.5,perinatal.csv,icd9cm,2024-03-25
44826962,771.1,perinatal.csv,icd9cm,2024-03-25
44833905,771.5,perinatal.csv,icd9cm,2024-03-25
44835075,767,perinatal.csv,icd9cm,2024-03-25
44820046,770.9,perinatal.csv,icd9cm,2024-03-25
44823437,774.3,perinatal.csv,icd9cm,2024-03-25
44826955,766.21,perinatal.csv,icd9cm,2024-03-25
44820035,764.21,perinatal.csv,icd9cm,2024-03-25
44820049,777.1,perinatal.csv,icd9cm,2024-03-25
44829278,764.93,perinatal.csv,icd9cm,2024-03-25
44820040,767.3,perinatal.csv,icd9cm,2024-03-25
44824597,770.84,perinatal.csv,icd9cm,2024-03-25
44821220,764.13,perinatal.csv,icd9cm,2024-03-25
44828143,779.89,perinatal.csv,icd9cm,2024-03-25
44830434,777.6,perinatal.csv,icd9cm,2024-03-25
44837422,779.84,perinatal.csv,icd9cm,2024-03-25
44824588,764.18,perinatal.csv,icd9cm,2024-03-25
44822275,764.92,perinatal.csv,icd9cm,2024-03-25
44832701,767.6,perinatal.csv,icd9cm,2024-03-25
44821219,764.06,perinatal.csv,icd9cm,2024-03-25
44826965,775,perinatal.csv,icd9cm,2024-03-25
44836274,765.14,perinatal.csv,icd9cm,2024-03-25
44823439,778.6,perinatal.csv,icd9cm,2024-03-25
44824603,772.14,perinatal.csv,icd9cm,2024-03-25
44832703,768.4,perinatal.csv,icd9cm,2024-03-25
44821224,765.13,perinatal.csv,icd9cm,2024-03-25
44831568,767,perinatal.csv,icd9cm,2024-03-25
44824589,765.02,perinatal.csv,icd9cm,2024-03-25
44826963,772,perinatal.csv,icd9cm,2024-03-25
44830436,779,perinatal.csv,icd9cm,2024-03-25
44820042,768.9,perinatal.csv,icd9cm,2024-03-25
44824595,770.18,perinatal.csv,icd9cm,2024-03-25
44837415,764.24,perinatal.csv,icd9cm,2024-03-25
44829276,764,perinatal.csv,icd9cm,2024-03-25
44823431,768.72,perinatal.csv,icd9cm,2024-03-25
44822285,774.5,perinatal.csv,icd9cm,2024-03-25
44830427,770.3,perinatal.csv,icd9cm,2024-03-25
44837421,777.3,perinatal.csv,icd9cm,2024-03-25
44832700,765.21,perinatal.csv,icd9cm,2024-03-25
44820048,776.5,perinatal.csv,icd9cm,2024-03-25
44822284,772.6,perinatal.csv,icd9cm,2024-03-25
44826956,767.7,perinatal.csv,icd9cm,2024-03-25
44821223,764.97,perinatal.csv,icd9cm,2024-03-25
44823429,765.23,perinatal.csv,icd9cm,2024-03-25
44822280,771.4,perinatal.csv,icd9cm,2024-03-25
44830433,775.89,perinatal.csv,icd9cm,2024-03-25
44836267,764.07,perinatal.csv,icd9cm,2024-03-25
44821232,776.4,perinatal.csv,icd9cm,2024-03-25
44825781,765.03,perinatal.csv,icd9cm,2024-03-25
44823430,766,perinatal.csv,icd9cm,2024-03-25
44837414,764.23,perinatal.csv,icd9cm,2024-03-25
44826967,779,perinatal.csv,icd9cm,2024-03-25
44820039,765.24,perinatal.csv,icd9cm,2024-03-25
44828140,772.9,perinatal.csv,icd9cm,2024-03-25
44836271,764.94,perinatal.csv,icd9cm,2024-03-25
44836283,774.3,perinatal.csv,icd9cm,2024-03-25
44828131,764.9,perinatal.csv,icd9cm,2024-03-25
44831578,776.9,perinatal.csv,icd9cm,2024-03-25
44837420,776.1,perinatal.csv,icd9cm,2024-03-25
44822278,768.7,perinatal.csv,icd9cm,2024-03-25
44825795,779.6,perinatal.csv,icd9cm,2024-03-25
44821231,775.7,perinatal.csv,icd9cm,2024-03-25
44820041,767.9,perinatal.csv,icd9cm,2024-03-25
44823436,773,perinatal.csv,icd9cm,2024-03-25
44831573,770.13,perinatal.csv,icd9cm,2024-03-25
44825785,768,perinatal.csv,icd9cm,2024-03-25
44836269,764.2,perinatal.csv,icd9cm,2024-03-25
44835074,765.28,perinatal.csv,icd9cm,2024-03-25
44837412,764.09,perinatal.csv,icd9cm,2024-03-25
44825784,767.11,perinatal.csv,icd9cm,2024-03-25
